Input,LPFilter,HPFilter,DerivativeF,SQRFilter,MVAFilter,RBeat,RunningThI1,SignalLevel,NoiseLevel,RunningThF
-49,-70,-12,-1,1,48,0,13,47,2,24
-50,-67,-10,0,0,48,0,13,47,2,24
-49,-64,-9,1,1,48,0,13,47,2,24
-46,-61,-8,1,1,47,0,13,47,2,24
-45,-59,-6,1,1,47,0,13,47,2,24
-44,-57,-4,1,1,47,0,13,47,2,24
-43,-55,-2,2,4,47,0,13,47,2,24
-40,-54,-1,2,4,47,0,13,47,2,24
-37,-52,0,1,1,47,0,13,47,2,24
-35,-51,1,1,1,47,0,13,47,2,24
-32,-49,2,1,1,47,0,13,47,2,24
-28,-47,2,1,1,47,0,13,47,2,24
-25,-45,3,0,0,46,0,13,47,2,24
-23,-42,3,0,0,45,0,13,47,2,24
-22,-39,4,0,0,42,0,13,47,2,24
-22,-36,5,0,0,38,0,13,47,2,24
-20,-33,5,0,0,33,0,13,47,2,24
-19,-31,6,0,0,29,0,13,47,2,24
-18,-28,6,0,0,27,0,13,47,2,24
-18,-26,7,0,0,26,0,13,47,2,24
-19,-25,7,0,0,26,0,13,47,2,24
-24,-24,7,0,0,24,0,13,47,2,24
-32,-24,7,0,0,20,0,13,47,2,24
-41,-24,6,-1,1,14,0,13,47,2,24
-47,-26,6,-1,1,9,0,13,47,2,24
-54,-29,6,-1,1,5,0,13,47,2,24
-61,-34,6,-1,1,2,0,13,47,2,24
-67,-39,7,0,0,1,0,13,47,2,24
-75,-46,7,0,0,0,0,13,47,2,24
-80,-53,8,0,0,0,0,13,47,2,24
-85,-61,9,0,0,0,0,13,47,2,24
-88,-68,11,1,1,0,0,13,47,2,24
-89,-75,12,1,1,0,0,13,47,2,24
-89,-82,13,1,1,0,0,13,47,2,24
-91,-87,15,1,1,0,0,13,47,2,24
-94,-92,17,1,1,0,0,13,47,2,24
-96,-96,18,2,4,0,0,13,47,2,24
-96,-99,19,1,1,0,0,13,47,2,24
-95,-101,20,1,1,0,7015,13,48,2,24
-90,-103,21,1,1,0,0,13,48,2,24
-88,-104,21,1,1,0,0,13,48,2,24
-87,-105,21,0,0,0,0,13,48,2,24
-87,-105,19,-1,1,0,0,13,48,2,24
-87,-104,18,-1,1,0,0,13,48,2,24
-86,-103,15,-2,4,0,0,13,48,2,24
-85,-102,13,-3,9,1,0,13,48,2,24
-83,-100,10,-3,9,1,0,13,48,2,24
-79,-99,7,-4,16,1,0,13,48,2,24
-76,-97,5,-4,16,2,0,13,48,2,24
-75,-96,2,-4,16,2,0,13,48,2,24
-71,-94,1,-3,9,3,0,13,48,2,24
-69,-92,-1,-3,9,3,0,13,48,2,24
-67,-89,-2,-3,9,3,0,13,48,2,24
-67,-87,-2,-2,4,3,0,13,48,2,24
-68,-84,-2,-1,1,3,0,13,48,2,24
-68,-82,-2,-1,1,3,0,13,48,2,24
-70,-80,-2,0,0,3,0,13,48,2,24
-70,-79,-1,0,0,3,0,13,48,2,24
-68,-78,-1,0,0,3,0,13,48,2,24
-68,-78,0,0,0,3,0,13,48,2,24
-70,-78,1,0,0,3,0,13,48,2,24
-69,-78,2,1,1,3,0,13,48,2,24
-67,-78,4,1,1,3,0,13,48,2,24
-67,-78,4,1,1,3,0,13,48,2,24
-66,-78,5,1,1,3,0,13,48,2,24
-66,-77,6,1,1,3,0,13,48,2,24
-66,-77,7,1,1,3,0,13,48,2,24
-66,-76,8,1,1,3,0,13,48,2,24
-67,-76,9,1,1,3,0,13,48,2,24
-65,-76,10,1,1,3,0,13,48,2,24
-65,-75,11,1,1,3,0,13,48,2,24
-66,-75,11,1,1,3,0,13,48,2,24
-67,-75,12,0,0,3,0,13,48,2,24
-65,-75,12,0,0,3,0,13,48,2,24
-62,-74,12,0,0,3,0,13,48,2,24
-64,-74,11,0,0,3,0,13,48,2,24
-65,-74,11,-1,1,3,0,13,48,2,24
-65,-74,10,-1,1,2,0,13,48,2,24
-64,-73,10,-1,1,2,0,13,48,2,24
-65,-73,9,-1,1,1,0,13,48,2,24
-65,-73,9,-1,1,1,0,13,48,2,24
-62,-73,9,-1,1,1,0,13,48,2,24
-62,-73,9,-1,1,0,0,13,48,2,24
-63,-73,10,0,0,0,0,13,48,2,24
-62,-72,10,0,0,0,0,13,48,2,24
-61,-72,10,0,0,0,0,13,48,2,24
-61,-72,10,0,0,0,0,13,48,2,24
-60,-71,10,0,0,0,0,13,48,2,24
-59,-71,10,0,0,0,0,13,48,2,24
-56,-70,10,0,0,0,0,13,48,2,24
-57,-69,11,0,0,0,0,13,48,2,24
-58,-68,11,0,0,0,0,13,48,2,24
-60,-68,11,0,0,0,0,13,48,2,24
-59,-67,11,0,0,0,0,13,48,2,24
-58,-66,11,0,0,0,0,13,48,2,24
-59,-66,11,0,0,0,0,13,48,2,24
-58,-66,11,0,0,0,0,13,48,2,24
-59,-66,11,0,0,0,0,13,48,2,24
-59,-66,11,0,0,0,0,13,48,2,24
-57,-66,11,0,0,0,0,13,48,2,24
-57,-66,12,0,0,0,0,13,48,2,24
-57,-66,12,0,0,0,0,13,48,2,24
-57,-66,12,0,0,0,0,13,48,2,24
-57,-66,12,0,0,0,0,13,48,2,24
-58,-65,12,0,0,0,0,13,48,2,24
-59,-65,13,0,0,0,0,13,48,2,24
-57,-65,13,0,0,0,0,13,48,2,24
-57,-65,14,0,0,0,0,13,48,2,24
-55,-65,14,0,0,0,0,13,48,2,24
-55,-65,14,0,0,0,0,13,48,2,24
-55,-65,15,0,0,0,0,13,48,2,24
-55,-64,14,0,0,0,0,13,48,2,24
-53,-64,14,0,0,0,0,13,48,2,24
-53,-63,13,-1,1,0,0,13,48,2,24
-52,-63,13,-1,1,0,0,13,48,2,24
-52,-62,12,-1,1,0,0,13,48,2,24
-52,-61,12,-1,1,0,0,13,48,2,24
-51,-61,11,-1,1,0,0,13,48,2,24
-52,-60,11,-1,1,0,0,13,48,2,24
-52,-60,10,-1,1,0,0,13,48,2,24
-51,-59,10,-1,1,0,0,13,48,2,24
-49,-59,10,-1,1,0,0,13,48,2,24
-47,-58,9,-1,1,0,0,13,48,2,24
-48,-58,9,-1,1,0,0,13,48,2,24
-47,-57,8,-1,1,0,0,13,48,2,24
-48,-57,8,-1,1,0,0,13,48,2,24
-48,-56,7,-1,1,0,0,13,48,2,24
-50,-55,7,-1,1,0,0,13,48,2,24
-52,-55,7,-1,1,0,0,13,48,2,24
-56,-55,7,-1,1,0,0,13,48,2,24
-58,-56,6,-1,1,0,0,13,48,2,24
-59,-57,6,-1,1,0,0,13,48,2,24
-60,-58,6,-1,1,0,0,13,48,2,24
-60,-60,6,-1,1,0,0,13,48,2,24
-60,-62,6,0,0,0,0,13,48,2,24
-63,-64,5,-1,1,0,0,13,48,2,24
-64,-66,6,-1,1,0,0,13,48,2,24
-65,-67,6,0,0,0,0,13,48,2,24
-66,-68,6,0,0,0,0,13,48,2,24
-67,-70,6,0,0,0,0,13,48,2,24
-69,-71,7,0,0,0,0,13,48,2,24
-67,-72,7,0,0,0,0,13,48,2,24
-55,-73,7,0,0,0,0,13,48,2,24
-32,-72,8,0,0,0,0,13,48,2,24
7,-69,9,0,0,0,0,13,48,2,24
55,-62,9,0,0,0,0,13,48,2,24
89,-50,8,0,0,0,0,13,48,2,24
83,-33,8,-1,1,0,0,13,48,2,24
45,-13,7,-1,1,0,0,13,48,2,24
8,7,5,-2,4,0,0,13,48,2,24
-20,24,3,-2,4,0,0,13,48,2,24
-42,34,0,-3,9,1,0,13,48,2,24
-56,35,-2,-3,9,1,0,13,48,2,24
-68,26,-4,-3,9,1,0,13,48,2,24
-74,10,-5,-3,9,1,0,13,48,2,24
-79,-9,-7,-3,9,2,0,13,48,2,24
-82,-30,-8,-2,4,2,0,13,48,2,24
-84,-49,-8,-2,4,2,0,13,48,2,24
-86,-64,-9,-2,4,2,0,13,48,2,24
-86,-75,-8,-1,1,2,0,13,48,2,24
-84,-83,-6,0,0,2,0,13,48,2,24
-83,-88,-2,1,1,2,0,13,48,2,24
-83,-92,5,4,16,2,0,13,48,2,24
-81,-94,14,6,36,4,0,13,48,2,24
-80,-94,24,9,81,6,0,13,48,2,24
-77,-94,35,11,121,10,0,13,48,2,24
-73,-93,44,12,144,15,0,13,48,2,24
-72,-92,49,11,121,19,0,13,48,2,24
-71,-91,50,8,64,21,0,13,48,2,24
-68,-89,45,3,9,22,0,13,48,2,24
-67,-87,37,-3,9,22,0,13,48,2,24
-66,-84,28,-7,49,23,0,13,48,2,24
-65,-82,17,-11,121,28,0,13,48,2,24
-63,-80,8,-12,144,32,0,13,48,2,24
-61,-78,0,-12,144,37,0,13,48,2,24
-60,-76,-5,-11,121,41,0,13,48,2,24
-58,-75,-9,-9,81,44,0,13,48,2,24
-55,-73,-11,-6,36,45,0,13,48,2,24
-53,-71,-13,-4,16,46,0,13,48,2,24
-51,-69,-13,-3,9,46,0,13,48,2,24
-49,-67,-12,-1,1,46,0,13,48,2,24
-46,-65,-11,0,0,45,0,13,48,2,24
-44,-63,-9,1,1,45,0,13,48,2,24
-42,-60,-7,1,1,45,0,13,48,2,24
-40,-58,-5,2,4,45,0,13,48,2,24
-37,-55,-3,2,4,44,0,13,48,2,24
-34,-53,-1,2,4,44,0,13,48,2,24
-34,-50,1,2,4,44,0,13,48,2,24
-32,-48,2,2,4,44,0,13,48,2,24
-28,-45,3,1,1,44,0,13,48,2,24
-25,-43,4,1,1,44,0,13,48,2,24
-24,-40,5,1,1,44,0,13,48,2,24
-22,-38,5,1,1,44,0,13,48,2,24
-21,-35,5,0,0,43,0,13,48,2,24
-21,-33,6,0,0,40,0,13,48,2,24
-21,-30,6,0,0,36,0,13,48,2,24
-19,-29,6,0,0,31,0,13,48,2,24
-18,-27,6,0,0,27,0,13,48,2,24
-18,-25,6,0,0,25,0,13,48,2,24
-17,-24,6,0,0,25,0,13,48,2,24
-20,-23,6,0,0,24,0,13,48,2,24
-25,-23,7,0,0,23,0,13,48,2,24
-29,-23,7,0,0,19,0,13,48,2,24
-35,-23,7,0,0,14,0,13,48,2,24
-41,-25,7,0,0,9,0,13,48,2,24
-50,-28,8,0,0,5,0,13,48,2,24
-58,-32,8,0,0,2,0,13,48,2,24
-64,-37,9,0,0,1,0,13,48,2,24
-70,-42,9,0,0,1,0,13,48,2,24
-75,-49,10,0,0,0,0,13,48,2,24
-80,-56,11,0,0,0,0,13,48,2,24
-83,-64,12,1,1,0,0,13,48,2,24
-85,-70,12,1,1,0,0,13,48,2,24
-88,-77,13,0,0,0,0,13,48,2,24
-90,-82,15,1,1,0,0,13,48,2,24
-90,-87,16,1,1,0,0,13,48,2,24
-91,-91,17,1,1,0,0,13,48,2,24
-90,-95,17,1,1,0,0,13,48,2,24
-89,-97,18,0,0,0,0,13,48,2,24
-88,-99,19,0,0,0,7196,13,47,2,24
-86,-100,19,0,0,0,0,13,47,2,24
-84,-100,19,0,0,0,0,13,47,2,24
-82,-100,18,0,0,0,0,13,47,2,24
-80,-99,16,-1,1,0,0,13,47,2,24
-76,-98,15,-2,4,0,0,13,47,2,24
-75,-96,12,-3,9,0,0,13,47,2,24
-76,-94,9,-3,9,0,0,13,47,2,24
-75,-92,6,-4,16,1,0,13,47,2,24
-73,-90,4,-4,16,2,0,13,47,2,24
-72,-89,1,-4,16,2,0,13,47,2,24
-70,-87,0,-3,9,2,0,13,47,2,24
-69,-85,-2,-3,9,3,0,13,47,2,24
-70,-84,-3,-3,9,3,0,13,47,2,24
-70,-83,-4,-2,4,3,0,13,47,2,24
-68,-82,-4,-2,4,3,0,13,47,2,24
-66,-81,-4,-1,1,3,0,13,47,2,24
-65,-79,-3,0,0,3,0,13,47,2,24
-64,-78,-2,0,0,3,0,13,47,2,24
-64,-77,-1,1,1,3,0,13,47,2,24
-64,-76,0,1,1,3,0,13,47,2,24
-63,-75,1,1,1,3,0,13,47,2,24
-61,-74,2,1,1,3,0,13,47,2,24
-61,-73,4,1,1,3,0,13,47,2,24
-62,-73,5,1,1,3,0,13,47,2,24
-61,-72,6,1,1,3,0,13,47,2,24
-59,-71,7,1,1,3,0,13,47,2,24
-60,-70,8,1,1,3,0,13,47,2,24
-62,-70,9,1,1,3,0,13,47,2,24
-61,-69,9,1,1,3,0,13,47,2,24
-60,-69,10,0,0,3,0,13,47,2,24
-61,-69,10,0,0,3,0,13,47,2,24
-62,-69,10,0,0,3,0,13,47,2,24
-63,-69,10,0,0,3,0,13,47,2,24
-61,-69,10,0,0,3,0,13,47,2,24
-60,-69,10,0,0,3,0,13,47,2,24
-60,-69,10,0,0,3,0,13,47,2,24
-61,-69,10,0,0,3,0,13,47,2,24
-60,-69,11,0,0,2,0,13,47,2,24
-61,-69,11,0,0,2,0,13,47,2,24
-60,-69,11,0,0,1,0,13,47,2,24
-59,-69,12,0,0,1,0,13,47,2,24
-62,-69,12,0,0,0,0,13,47,2,24
-62,-69,13,0,0,0,0,13,47,2,24
-62,-69,13,0,0,0,0,13,47,2,24
-62,-69,13,0,0,0,0,13,47,2,24
-60,-69,13,0,0,0,0,13,47,2,24
-58,-69,13,0,0,0,0,13,47,2,24
-58,-69,13,0,0,0,0,13,47,2,24
-56,-69,13,0,0,0,0,13,47,2,24
-57,-68,13,0,0,0,0,13,47,2,24
-59,-68,13,0,0,0,0,13,47,2,24
-60,-67,13,0,0,0,0,13,47,2,24
-60,-67,13,0,0,0,0,13,47,2,24
-59,-66,13,0,0,0,0,13,47,2,24
-58,-66,13,0,0,0,0,13,47,2,24
-58,-66,13,0,0,0,0,13,47,2,24
-58,-66,13,0,0,0,0,13,47,2,24
-57,-66,13,0,0,0,0,13,47,2,24
-56,-66,13,0,0,0,0,13,47,2,24
-56,-66,13,0,0,0,0,13,47,2,24
-57,-66,13,0,0,0,0,13,47,2,24
-58,-65,13,0,0,0,0,13,47,2,24
-58,-65,13,0,0,0,0,13,47,2,24
-58,-65,13,0,0,0,0,13,47,2,24
-56,-65,13,0,0,0,0,13,47,2,24
-52,-65,14,0,0,0,0,13,47,2,24
-49,-64,13,0,0,0,0,13,47,2,24
-52,-64,13,0,0,0,0,13,47,2,24
-56,-63,13,-1,1,0,0,13,47,2,24
-59,-63,13,-1,1,0,0,13,47,2,24
-61,-62,12,-1,1,0,0,13,47,2,24
-61,-62,12,-1,1,0,0,13,47,2,24
-63,-63,11,-1,1,0,0,13,47,2,24
-60,-64,11,-1,1,0,0,13,47,2,24
-57,-65,11,-1,1,0,0,13,47,2,24
-54,-66,11,-1,1,0,0,13,47,2,24
-53,-67,11,0,0,0,0,13,47,2,24
-51,-67,11,0,0,0,0,13,47,2,24
-51,-66,11,0,0,0,0,13,47,2,24
-51,-64,11,0,0,0,0,13,47,2,24
-51,-63,10,-1,1,0,0,13,47,2,24
-52,-61,10,-1,1,0,0,13,47,2,24
-53,-60,10,-1,1,0,0,13,47,2,24
-53,-59,9,-1,1,0,0,13,47,2,24
-54,-59,9,-1,1,0,0,13,47,2,24
-54,-59,9,-1,1,0,0,13,47,2,24
-54,-59,9,-1,1,0,0,13,47,2,24
-52,-60,8,-1,1,0,0,13,47,2,24
-57,-60,7,-1,1,0,0,13,47,2,24
-64,-61,6,-1,1,0,0,13,47,2,24
-66,-62,5,-2,4,0,0,13,47,2,24
-66,-63,4,-2,4,0,0,13,47,2,24
-66,-65,4,-1,1,0,0,13,47,2,24
-65,-67,4,-1,1,0,0,13,47,2,24
-64,-69,4,-1,1,0,0,13,47,2,24
-65,-71,5,0,0,0,0,13,47,2,24
-66,-72,6,0,0,0,0,13,47,2,24
-68,-73,7,1,1,1,0,13,47,2,24
-70,-74,8,1,1,1,0,13,47,2,24
-65,-74,9,1,1,1,0,13,47,2,24
-51,-74,9,1,1,1,0,13,47,2,24
-22,-73,10,0,0,0,0,13,47,2,24
21,-68,10,0,0,0,0,13,47,2,24
69,-60,10,0,0,0,0,13,47,2,24
95,-46,10,0,0,0,0,13,47,2,24
80,-27,9,-1,1,0,0,13,47,2,24
39,-7,7,-1,1,0,0,13,47,2,24
3,14,5,-2,4,1,0,13,47,2,24
-25,30,3,-3,9,1,0,13,47,2,24
-46,38,0,-3,9,1,0,13,47,2,24
-61,36,-3,-4,16,2,0,13,47,2,24
-71,25,-5,-4,16,2,0,13,47,2,24
-77,8,-7,-4,16,3,0,13,47,2,24
-82,-13,-8,-3,9,3,0,13,47,2,24
-85,-34,-8,-2,4,3,0,13,47,2,24
-86,-53,-8,-1,1,3,0,13,47,2,24
-85,-68,-8,-1,1,3,0,13,47,2,24
-84,-79,-7,0,0,3,0,13,47,2,24
-83,-86,-4,1,1,3,0,13,47,2,24
-80,-90,1,2,4,3,0,13,47,2,24
-79,-93,8,5,25,4,0,13,47,2,24
-78,-94,18,7,49,5,0,13,47,2,24
-77,-93,29,10,100,9,0,13,47,2,24
-75,-93,40,12,144,13,0,13,47,2,24
-75,-91,48,12,144,18,0,13,47,2,24
-73,-90,52,10,100,21,0,13,47,2,24
-70,-88,51,7,49,23,0,13,47,2,24
-68,-87,45,1,1,23,0,13,47,2,24
-67,-85,37,-4,16,24,0,13,47,2,24
-65,-83,26,-9,81,26,0,13,47,2,24
-63,-82,16,-12,144,31,0,13,47,2,24
-63,-80,6,-13,169,37,0,13,47,2,24
-60,-78,-1,-12,144,41,0,13,47,2,24
-56,-76,-7,-11,121,45,0,13,47,2,24
-53,-74,-10,-9,81,48,0,13,47,2,24
-51,-71,-12,-6,36,49,0,13,47,2,24
-50,-69,-13,-4,16,50,0,13,47,2,24
-50,-67,-12,-2,4,50,0,13,47,2,24
-49,-64,-11,-1,1,50,0,13,47,2,24
-46,-62,-10,0,0,49,0,13,47,2,24
-44,-60,-8,1,1,49,0,13,47,2,24
-43,-58,-6,1,1,48,0,13,47,2,24
-40,-56,-4,2,4,48,0,13,47,2,24
-37,-54,-2,2,4,48,0,13,47,2,24
-34,-52,0,2,4,48,0,13,47,2,24
-32,-50,1,2,4,48,0,13,47,2,24
-30,-47,2,1,1,48,0,13,47,2,24
-28,-45,3,1,1,48,0,13,47,2,24
-25,-42,3,1,1,48,0,13,47,2,24
-21,-39,4,0,0,48,0,13,47,2,24
-18,-37,4,0,0,47,0,13,47,2,24
-14,-34,5,0,0,45,0,13,47,2,24
-13,-31,5,0,0,42,0,13,47,2,24
-15,-28,5,0,0,37,0,13,47,2,24
-15,-25,6,0,0,32,0,13,47,2,24
-15,-22,6,0,0,29,0,13,47,2,24
-16,-20,6,0,0,27,0,13,47,2,24
-18,-19,6,0,0,27,0,13,47,2,24
-22,-18,6,0,0,27,0,13,47,2,24
-27,-19,6,0,0,24,0,13,47,2,24
-34,-20,6,0,0,19,0,13,47,2,24
-40,-22,6,0,0,14,0,13,47,2,24
-47,-25,6,0,0,9,0,13,47,2,24
-53,-29,6,0,0,5,0,13,47,2,24
-59,-34,7,0,0,2,0,13,47,2,24
-66,-40,8,0,0,1,0,13,47,2,24
-72,-46,9,1,1,0,0,13,47,2,24
-80,-53,10,1,1,0,0,13,47,2,24
-85,-60,11,1,1,0,0,13,47,2,24
-88,-67,12,1,1,0,0,13,47,2,24
-92,-74,14,1,1,0,0,13,47,2,24
-94,-81,16,1,1,0,0,13,47,2,24
-95,-87,18,2,4,0,0,13,47,2,24
-94,-92,19,2,4,0,0,13,47,2,24
-94,-97,20,1,1,0,0,13,47,2,24
-93,-100,21,1,1,0,0,13,47,2,24
-94,-103,21,1,1,0,0,13,47,2,24
-94,-105,21,0,0,0,7374,13,48,2,24
-94,-105,21,0,0,0,0,13,48,2,24
-92,-106,20,-1,1,0,0,13,48,2,24
-89,-106,18,-1,1,0,0,13,48,2,24
-86,-105,16,-2,4,0,0,13,48,2,24
-83,-105,14,-3,9,1,0,13,48,2,24
-81,-103,12,-3,9,1,0,13,48,2,24
-81,-102,10,-3,9,1,0,13,48,2,24
-78,-100,8,-3,9,1,0,13,48,2,24
-76,-98,6,-3,9,2,0,13,48,2,24
-74,-95,3,-3,9,2,0,13,48,2,24
-74,-93,1,-3,9,2,0,13,48,2,24
-72,-91,0,-3,9,3,0,13,48,2,24
-70,-89,-2,-3,9,3,0,13,48,2,24
-70,-87,-2,-2,4,3,0,13,48,2,24
-69,-85,-3,-2,4,3,0,13,48,2,24
-69,-83,-3,-1,1,3,0,13,48,2,24
-70,-82,-2,-1,1,3,0,13,48,2,24
-68,-81,-1,0,0,3,0,13,48,2,24
-66,-80,-1,0,0,3,0,13,48,2,24
-67,-79,0,0,0,3,0,13,48,2,24
-68,-78,1,0,0,3,0,13,48,2,24
-67,-78,2,1,1,3,0,13,48,2,24
-66,-77,3,1,1,3,0,13,48,2,24
-67,-77,4,1,1,3,0,13,48,2,24
-66,-76,5,1,1,3,0,13,48,2,24
-65,-76,7,1,1,3,0,13,48,2,24
-65,-76,8,1,1,3,0,13,48,2,24
-65,-75,9,1,1,3,0,13,48,2,24
-64,-75,9,1,1,3,0,13,48,2,24
-64,-75,10,0,0,3,0,13,48,2,24
-63,-74,10,0,0,3,0,13,48,2,24
-64,-74,11,0,0,3,0,13,48,2,24
-65,-73,11,0,0,3,0,13,48,2,24
-64,-73,11,0,0,3,0,13,48,2,24
-61,-73,11,0,0,3,0,13,48,2,24
-60,-72,11,0,0,2,0,13,48,2,24
-61,-72,11,0,0,2,0,13,48,2,24
-62,-72,10,-1,1,2,0,13,48,2,24
-61,-71,10,-1,1,1,0,13,48,2,24
-60,-70,10,-1,1,1,0,13,48,2,24
-60,-70,10,-1,1,1,0,13,48,2,24
-60,-70,10,0,0,1,0,13,48,2,24
-59,-69,10,0,0,0,0,13,48,2,24
-58,-69,10,0,0,0,0,13,48,2,24
-58,-68,10,0,0,0,0,13,48,2,24
-58,-68,10,0,0,0,0,13,48,2,24
-58,-67,11,0,0,0,0,13,48,2,24
-58,-67,11,0,0,0,0,13,48,2,24
-58,-67,11,0,0,0,0,13,48,2,24
-58,-66,11,0,0,0,0,13,48,2,24
-58,-66,11,0,0,0,0,13,48,2,24
-56,-66,12,0,0,0,0,13,48,2,24
-55,-66,12,0,0,0,0,13,48,2,23
-56,-65,12,0,0,0,0,13,48,2,23
-57,-65,12,0,0,0,0,13,48,2,23
-58,-65,13,0,0,0,0,13,48,2,23
-59,-65,13,0,0,0,0,13,48,2,23
-59,-65,13,0,0,0,0,13,48,2,23
-60,-65,13,0,0,0,0,13,48,2,23
-60,-65,13,0,0,0,0,13,48,2,23
-59,-66,14,0,0,0,0,13,48,2,23
-59,-66,14,0,0,0,0,13,48,2,23
-60,-67,14,0,0,0,0,13,48,2,23
-59,-67,14,0,0,0,0,13,48,2,23
-57,-67,14,0,0,0,0,13,48,2,23
-55,-67,15,0,0,0,0,13,48,2,23
-56,-67,15,0,0,0,0,13,48,2,23
-57,-66,15,0,0,0,0,13,48,2,23
-58,-66,15,0,0,0,0,13,48,2,23
-58,-65,15,0,0,0,0,13,48,2,23
-60,-65,15,0,0,0,0,13,48,2,23
-59,-65,15,0,0,0,0,13,48,2,23
-58,-65,15,0,0,0,0,13,48,2,23
-58,-65,15,0,0,0,0,13,48,2,23
-59,-66,15,0,0,0,0,13,48,2,23
-58,-66,15,0,0,0,0,13,48,2,23
-56,-66,15,0,0,0,0,13,48,2,23
-57,-66,15,0,0,0,0,13,48,2,23
-58,-66,14,-1,1,0,0,13,48,2,23
-58,-66,14,-1,1,0,0,13,48,2,23
-57,-66,14,-1,1,0,0,13,48,2,23
-57,-65,14,-1,1,0,0,13,48,2,23
-57,-65,14,0,0,0,0,13,48,2,23
-57,-65,15,0,0,0,0,13,48,2,23
-56,-65,15,0,0,0,0,13,48,2,23
-54,-65,15,0,0,0,0,13,48,2,23
-51,-64,15,0,0,0,0,13,48,2,23
-47,-64,14,-1,1,0,0,13,48,2,23
-47,-63,14,-1,1,0,0,13,48,2,23
-49,-61,13,-1,1,0,0,13,48,2,23
-50,-60,12,-1,1,0,0,13,48,2,23
-50,-59,12,-1,1,0,0,13,48,2,23
-53,-58,11,-1,1,0,0,13,48,2,23
-56,-57,11,-1,1,0,0,13,48,2,23
-56,-57,10,-1,1,0,0,13,48,2,23
-58,-58,10,-1,1,0,0,13,48,2,23
-59,-59,9,-1,1,0,0,13,48,2,23
-61,-60,9,-1,1,0,0,13,48,2,23
-60,-62,9,-1,1,0,0,13,48,2,23
-60,-63,8,-1,1,0,0,13,48,2,23
-60,-65,8,-1,1,0,0,13,48,2,23
-61,-66,8,-1,1,0,0,13,48,2,23
-64,-67,9,0,0,0,0,13,48,2,23
-66,-68,9,0,0,0,0,13,48,2,23
-68,-69,9,0,0,0,0,13,48,2,23
-63,-70,10,0,0,0,0,13,48,2,23
-51,-70,11,0,0,0,0,13,48,2,23
-24,-69,11,0,0,0,0,13,48,2,23
17,-66,12,0,0,0,0,13,48,2,23
65,-58,12,0,0,0,0,13,48,2,23
95,-45,11,0,0,0,0,13,48,2,23
85,-27,10,-1,1,0,0,13,48,2,23
46,-7,8,-2,4,0,0,13,48,2,23
8,13,6,-2,4,0,0,13,48,2,23
-21,30,4,-3,9,1,0,13,48,2,23
-43,39,1,-3,9,1,0,13,48,2,23
-58,39,-2,-4,16,1,0,13,48,2,23
-68,29,-4,-4,16,2,0,13,48,2,23
-73,12,-5,-3,9,2,0,13,48,2,23
-77,-9,-6,-3,9,2,0,13,48,2,23
-80,-30,-7,-2,4,3,0,13,48,2,23
-80,-49,-8,-2,4,3,0,13,48,2,23
-82,-64,-8,-1,1,3,0,13,48,2,23
-84,-74,-7,-1,1,3,0,13,48,2,23
-82,-82,-5,0,0,3,0,13,48,2,23
-82,-86,0,2,4,3,0,13,48,2,23
-84,-89,7,4,16,3,0,13,48,2,23
-85,-91,16,7,49,5,0,13,48,2,23
-82,-92,27,10,100,8,0,13,48,2,23
-80,-93,37,11,121,12,0,13,48,2,23
-77,-93,46,12,144,17,0,13,48,2,23
-75,-93,51,11,121,21,0,13,48,2,23
-76,-92,51,7,49,23,0,13,48,2,23
-75,-91,46,2,4,23,0,13,48,2,23
-71,-90,38,-3,9,23,0,13,48,2,23
-68,-88,27,-8,64,25,0,13,48,2,23
-64,-86,17,-11,121,29,0,13,48,2,23
-63,-84,7,-13,169,35,0,13,48,2,23
-62,-82,0,-12,144,40,0,13,48,2,23
-60,-80,-5,-11,121,44,0,13,48,2,23
-56,-77,-9,-8,64,46,0,13,48,2,23
-53,-74,-11,-6,36,47,0,13,48,2,23
-52,-72,-12,-4,16,47,0,13,48,2,23
-50,-69,-12,-3,9,47,0,13,48,2,23
-47,-67,-11,-1,1,47,0,13,48,2,23
-46,-64,-11,0,0,47,0,13,48,2,23
-45,-61,-10,0,0,46,0,13,48,2,23
-45,-59,-8,1,1,46,0,13,48,2,23
-45,-57,-6,1,1,46,0,13,48,2,23
-43,-55,-5,2,4,45,0,13,48,2,23
-39,-53,-3,2,4,45,0,13,48,2,23
-36,-52,-2,1,1,45,0,13,48,2,23
-33,-50,0,1,1,45,0,13,48,2,23
-32,-48,1,1,1,45,0,13,48,2,23
-30,-46,2,1,1,45,0,13,48,2,23
-27,-44,2,1,1,45,0,13,48,2,23
-25,-42,3,0,0,45,0,13,48,2,23
-22,-39,4,0,0,43,0,13,48,2,23
-20,-36,5,1,1,40,0,13,48,2,23
-17,-34,6,1,1,36,0,13,48,2,23
-16,-31,6,1,1,31,0,13,48,2,23
-13,-28,6,0,0,27,0,13,48,2,23
-13,-26,7,0,0,25,0,13,48,2,23
-15,-23,7,0,0,25,0,13,48,2,23
-16,-21,7,0,0,25,0,13,48,2,23
-21,-20,7,0,0,23,0,13,48,2,23
-25,-19,7,0,0,19,0,13,48,2,23
-36,-19,6,-1,1,13,0,13,48,2,23
-46,-21,6,-1,1,8,0,13,48,2,23
-53,-25,6,-1,1,4,0,13,48,2,23
-61,-29,6,-1,1,2,0,13,48,2,23
